ward_code,ward_name,total_ward_pop,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_services_score,living_env_score,wider_det_score
E05015153,Farnham Bourne,3,32681,32103.333333333332,31972.666666666668,33158.333333333336,33391.666666666664,32008,14452.666666666666,28818,21635.33
E05015154,Farnham Castle,3,23822,19090.333333333332,21388.333333333332,23616.333333333332,24456.333333333332,16814.333333333332,29934,14621,22277.5
E05015155,Farnham Firgrove,5,27834.6,24322,25026,27672.2,30221,24071.4,23132,24188,23660
E05015156,Farnham Heath End,4,28155,26819.5,27606.75,24984.25,30336.5,26528.25,23517.25,25205.25,24361.25
E05015157,Farnham Moor Park,2,31353.5,28436.5,30717,28483,32865,28085,18641.5,25591,22116.25
E05015158,Farnham North West,3,28126.33,24108.333333333332,26045.666666666668,24381.333333333332,31118.666666666668,21926.666666666668,22584.333333333332,24174,23379.17
E05015159,Farnham Rowledge,4,29246.75,27717.5,29421.25,28599,32221,29448,9460,28578.5,19019.25
E05015160,Farnham Weybourne,3,28472,22822.666666666668,24389,25108.666666666668,31605.666666666668,22656,25729,23943,24836
E05015161,Godalming Binscombe & Charterhouse,6,26195.83,23687.5,22764.333333333332,25070.333333333332,23641.5,24903,24203.166666666668,26977.5,25590.33
E05015162,Godalming Central & Ockford,3,21129.67,17627.333333333332,18524.666666666668,19659.333333333332,20511.666666666668,15565,24093.333333333332,23603.333333333332,23848.33
E05015163,Godalming Farncombe & Catteshall,3,25968,21515.333333333332,23288.666666666668,27122.666666666668,26627.333333333332,16504.666666666668,29580.333333333332,18218,23899.17
E05015164,Godalming Holloway,3,33604.67,33389,33256,33535.666666666664,33366,31885,24460.333333333332,27439,25949.67
E05015165,Haslemere East,4,29868.25,28358.25,29292.5,27882.75,29418.5,26501.75,17170.25,23299.25,20234.75
E05015166,Haslemere West,4,26512.25,23387.25,25263.5,24117.25,25209.5,25606.25,18286.25,23077.25,20681.75
E05015167,Hindhead & Beacon Hill,3,28349.33,29826,27612,27632.666666666668,26374,27369,9246.333333333334,25399,17322.67
E05015168,Milford & Witley,5,24297.4,24235.6,23837.2,25604,25603,20032.2,11746.8,19048,15397.4
E05015169,Western Commons,4,23355.25,29137,30244,30923.25,31086.5,23258.5,2832.75,9600.5,6216.62
E05015170,Brampton East & Boythorpe,4,6615.5,8151.75,6341.5,9420,2078.25,11604.5,30484.5,11576.75,21030.62
E05015171,Brampton West & Loundsley Green,4,23872.75,23532,20474.25,24885.75,16491,24054.75,28458.75,21539.25,24999
E05015172,Brimington North,3,9582,11262,8203.333333333334,8947.666666666666,4007.3333333333335,11608.666666666666,26145.333333333332,14936.333333333334,20540.83
E05015173,Brimington South,4,19425.5,20320.25,16862.75,19367,9099.25,20175,26842.75,23756.5,25299.62
E05015174,Brockwell,4,20564,22295,16781.5,24362,11094.75,16191.75,32014,18029.5,25021.75
E05015175,Dunston,5,9243.8,9542.2,6945.6,9010.2,4143.2,10274.6,29450.4,25032.6,27241.5
E05015176,Hasland,6,17771.83,18626.666666666668,14650.666666666666,22141.333333333332,8582,18569.833333333332,24932.833333333332,14051.333333333334,19492.08
E05015177,Linacre,4,20163,20776.75,17159.25,22875.75,10393.25,18597.5,19797,31931.75,25864.38
E05015178,Rother,4,4247.75,4810.25,3107.5,5371.25,2705.5,4500.5,26426.5,18941.75,22684.12
E05015179,Spire,4,12890.25,14174.25,12952.25,19817.5,5877,10839.5,29153.75,9885.75,19519.75
E05015180,Staveley Central,4,4040,4334,3581.75,4544.25,1279.5,8910.75,24481,20474.5,22477.75
E05015181,Staveley North,3,8211,10514.666666666666,8356.666666666666,6805.666666666667,4032,8950.333333333334,13945,19293.666666666668,16619.33
E05015182,Staveley South,5,14567,16034.4,12215,11604.8,5878,22317,18503,27589.4,23046.2
E05015183,Walton,5,30890.8,31564.6,28076.8,29835.4,17455.8,31234,25303,28928.2,27115.6
E05015184,Whittington,6,10766.17,11453.833333333334,9158.166666666666,12208.666666666666,4869.166666666667,15227.666666666666,22694.5,15642.833333333334,19168.67
E05015185,Whittington Moor,4,6602.5,8206.75,5304.5,11133,2768.25,7793.25,30405,12665.5,21535.25
E05015186,Anchorsholme,4,11251.5,14564.5,8598.25,12658.25,5137.75,16902,20898.75,13947.25,17423
E05015187,Bispham,4,11415.5,13378.75,9106.25,16209.25,5191.25,14323.75,24210.5,8602.75,16406.62
E05015188,Bloomfield,5,17.6,221.6,72.6,263.8,66.4,35.4,16821.8,429,8625.4
E05015189,Brunswick,5,3151.4,5034,3471.8,4634,1506,2581.4,23488.4,4283,13885.7
E05015190,Claremont,5,168,709.6,249,1060.2,123.4,263.4,21041.4,2559.2,11800.3
E05015191,Clifton,5,4478.4,5819.8,4075,6878.2,1899.8,6399.6,19375.4,12188.6,15782
E05015192,Greenlands,4,10494,11324,9709,11843,5108,11259,22851.5,14589.25,18720.38
E05015193,Hawes Side,5,3705,5363.8,3562.4,6312,1472.8,5526.6,24787.4,5971.2,15379.3
E05015194,Highfield,5,9498.4,11908.4,8825.6,9120,4503.6,12981.4,27725.8,8244,17984.9
E05015195,Ingthorpe,4,7671.5,8812.25,6898.5,9763.25,2863.5,8502.75,21932.75,17257,19594.88
E05015196,Layton,5,7883.8,10787.4,8346.6,10745.2,3622.6,6887.6,25506.8,4269.8,14888.3
E05015197,Marton,4,11990.25,15509.25,13287,17887.5,5802,5245.5,22761.75,10839.25,16800.5
E05015198,Norbreck,4,19368,22135.5,19022.25,18338.75,9725.25,18112.25,25793.75,13168.5,19481.12
E05015199,Park,5,6898.2,8031.4,6917.6,9486.2,2627.6,5979.8,14804.2,21361.2,18082.7
E05015200,Squires Gate,4,12821,16574.75,12294,14717.5,4548.5,15091.25,29200.25,7454.25,18327.25
E05015201,Stanley,3,14330.33,17313,13205.333333333334,12736,5388,16284.333333333334,25889.333333333332,16598,21243.67
E05015202,Talbot,5,1491,3726.8,2053.4,3237.2,627.8,1378.2,17911.8,651.6,9281.7
E05015203,Tyldesley,5,5837,8031,6378.8,7439.8,2621.2,7926.8,24875,3380,14127.5
E05015204,Victoria,4,2255,4180.75,2954.5,2477.25,1099.25,2799.25,26216.5,3123,14669.75
E05015205,Warbreck,4,9552.75,11844.25,7813.5,13600.25,4272.25,9904.25,26836.75,6936.25,16886.5
E05015206,Waterloo,5,5439.6,8070,4983.2,8548.8,2301.2,4462.6,27536.4,3848.6,15692.5
E05015207,Admaston & Bratton,1,23411,22819,19521,24499,18282,29445,8015,28006,18010.5
E05015208,Apley Castle,2,25695,19316.5,24234.5,26103.5,17831,22474,19729,32886,26307.5
E05015209,Arleston & College,4,9954,8991.25,9715,8657,8490.75,8929.5,16142.5,19193.75,17668.12
E05015210,Brookside,3,3657,3335.3333333333335,2579.3333333333335,3546.3333333333335,4157,4981.666666666667,12256.333333333334,27091,19673.67
E05015211,Church Aston & Lilleshall,2,26501,25152.5,27515,27666.5,25825.5,25232.5,10161,18134,14147.5
E05015212,Dawley & Aqueduct,5,10332.8,9252.6,9233.2,10700.8,7142.4,10058,14380,26352.8,20366.4
E05015213,Donnington,4,6555.75,6270.75,5749,3720.5,6264,10580,15080.75,25026.25,20053.5
E05015214,Edgmond,2,25971,29527,29467.5,28904,26676,32412.5,3099.5,20423,11761.25
E05015215,Ercall,1,29539,26040,27098,28136,23286,28676,22869,22181,22525
E05015216,Ercall Magna,2,16893.5,24433.5,23151.5,23507.5,17107,29574,280,12021,6150.5
E05015217,Hadley & Leegomery,7,9130.29,7726.428571428572,9486.142857142857,8201,6560.857142857143,12888,11032.42857142857,25387.85714285714,18210.14
E05015218,Haygate & Park,6,16703.5,15167,13900,17350.333333333332,11116.833333333334,17133.833333333332,19249.166666666668,26583.5,22916.33
E05015219,Horsehay & Lightmoor,3,13352,11416.666666666666,12376.333333333334,13919,10025.666666666666,17015.333333333332,11478,29514.333333333332,20496.17
E05015220,Ironbridge Gorge,3,18135.67,22994.666666666668,17829.666666666668,21033.333333333332,15182.666666666666,13717.333333333334,11871.666666666666,14417.333333333334,13144.5
E05015221,Ketley,2,12716,11018.5,9947.5,11992,8151,16499,16619,29382,23000.5
E05015222,Lawley,5,26471.2,22455.8,25451.4,24420.4,18820.6,24154.2,18074,31671.6,24872.8
E05015223,Madeley & Sutton Hill,7,8815.14,9344.142857142857,7214.285714285715,7266.571428571428,7070.428571428572,8983.285714285714,15314.714285714286,24870.14285714286,20092.43
E05015224,Malinslee & Dawley Bank,5,5976.4,5028.4,5138.8,6580,4423.8,5563.8,17723.4,29413,23568.2
E05015225,Muxton,4,20618.5,16336.25,18521.5,19710.5,15634.25,26535.5,14245.75,28036.75,21141.25
E05015226,Newport East,2,25060,21517,23885.5,20878,17378.5,27467.5,25350,30659,28004.5
E05015227,Newport North,2,25729,23540,22885.5,24696.5,20248.5,26727.5,20939.5,29368.5,25154
E05015228,Newport South,2,24464.5,18608,19605,22777,20668,23530,27082.5,28013,27547.75
E05015229,Newport West,2,23060,19032.5,19645,19845,18643.5,20112,27793.5,25224,26508.75
E05015230,Oakengates & Ketley Bank,6,13363.33,12524,13081.166666666666,12418.333333333334,8544.833333333334,12032,17143.5,24874.666666666668,21009.08
E05015231,Overdale & The Rock,2,12262,13096,10117,13882,9052.5,10088.5,10136,28925,19530.5
E05015232,Priorslee,3,26425.67,19103.666666666668,24853.333333333332,28103.333333333332,21961.666666666668,24427.333333333332,16714,31670.666666666668,24192.33
E05015233,Shawbirch & Dothill,4,20360.5,18865,16666.75,21302.75,13929.75,20356.75,17205,32045,24625
E05015234,St Georges,5,15270.6,14264,13705.8,13872.6,10376,16457.8,16839.6,23025.2,19932.4
E05015235,The Nedge,8,12349,11151.375,11119.5,10397.375,9640.25,14467.125,16099.5,24939.375,20519.44
E05015236,Woodside,5,1697,1244.8,1433.2,1850.4,2484.2,2555.2,15509.2,28070.2,21789.7
E05015237,Wrockwardine,1,21008,22116,24999,23848,22477,24340,2436,16907,9671.5
E05015238,Wrockwardine Wood & Trench,5,12665.6,11787.2,10919.4,9174.4,8414,17923.2,19072.6,24976.6,22024.6
E05015239,Altrincham,5,29902.8,29518.6,29936,32717.2,28978.8,19390,30214.6,14713.6,22464.1
E05015240,Ashton upon Mersey,7,25734.43,26269.571428571428,22560.285714285714,30901.714285714286,21280,21131.714285714286,32081.571428571428,10003,21042.29
E05015241,Bowdon,7,26163.43,26421.428571428572,25342.428571428572,30902,26057.14285714286,22092,22039.14285714286,13881.857142857143,17960.5
E05015242,Broadheath,7,27734.14,25798.14285714286,26063.14285714286,28424.571428571428,25593.285714285714,22035,25774.285714285714,23139.714285714286,24457
E05015243,Brooklands,7,30644,29473.428571428572,28404.714285714286,32896.57142857143,27531.714285714286,25215.85714285714,32443.571428571428,18750,25596.79
E05015244,Bucklow-St Martins,6,5886.17,5386.5,3889.3333333333335,7481.166666666667,4949,8328.833333333334,13583.833333333334,26557.333333333332,20070.58
E05015245,Davyhulme,7,24453.86,24350,21014.85714285714,23903.571428571428,19963.428571428572,18689.285714285714,29956.571428571428,18728.85714285714,24342.71
E05015246,Flixton,8,25565.62,25998.75,21896.375,27876.25,19761.375,21176.625,31011.25,12681.125,21846.19
E05015247,Gorse Hill & Cornbrook,6,10953.5,10098.833333333334,10513,17409.833333333332,10354,9316.333333333334,25819.5,6882.166666666667,16350.83
E05015248,Hale,6,30282.5,30409.5,31357.333333333332,33234.666666666664,30147.833333333332,24174,31018.333333333332,9954.333333333334,20486.33
E05015249,Hale Barns & Timperley South,6,30516.5,29654,28788.333333333332,31730.833333333332,31201,25105.833333333332,16984.166666666668,26529.833333333332,21757
E05015250,Longford,6,14196.5,12378.333333333334,11055.666666666666,18466.166666666668,13821.5,11301.833333333334,28404.166666666668,10927,19665.58
E05015251,Lostock & Barton,7,17657.14,16168.142857142857,14737.714285714286,19097.714285714286,16340.42857142857,15779.57142857143,26382.14285714286,11510.714285714286,18946.43
E05015252,Manor,6,19539,17949.833333333332,16358,21043.166666666668,17634.166666666668,15714.833333333334,28113.166666666668,26702,27407.58
E05015253,Old Trafford,7,7871.71,6610.857142857143,7730,14759.57142857143,7854.714285714285,10898.42857142857,22892.571428571428,4767.714285714285,13830.14
E05015254,Sale Central,6,23713,26052.833333333332,22427,31782.166666666668,22869.333333333332,17954.833333333332,31203.5,6829.833333333333,19016.67
E05015255,Sale Moor,6,20484,19757,17372.5,24396.333333333332,18720.333333333332,15877.166666666666,31373.166666666668,15692.833333333334,23533
E05015256,Stretford & Humphrey Park,6,15714.83,15886.666666666666,14086.166666666666,21860.666666666668,14969.666666666666,13068.5,30305.666666666668,5435.5,17870.58
E05015257,Timperley Central,8,24047.25,22735.25,21420.625,26553.25,22073.75,18331.75,27025.625,19433.5,23229.56
E05015258,Timperley North,7,28906.43,27809.714285714286,25364.714285714286,30921,26083.14285714286,24169.85714285714,30075.571428571428,20986.571428571428,25531.07
E05015259,Urmston,8,20312.62,21844,17475.875,27448.75,14250.25,16261.125,32530,8308.875,20419.44
E05015260,Blaby,4,21605.5,19770.5,17877.25,15835.5,22727.25,14902.25,29891.75,21112.75,25502.25
E05015261,Braunstone Millfield,5,23093.4,19450.2,21866.2,15115.2,25785.2,15714,28655.4,19037,23846.2
E05015262,Braunstone Ravenhurst,3,17576.33,15822.333333333334,15727,10956.333333333334,19938.333333333332,12895.666666666666,29264,15784.666666666666,22524.33
E05015263,Cosby & South Whetstone,3,26719,23920.666666666668,24136.333333333332,22502.333333333332,27951.333333333332,26950,14261.333333333334,25593.666666666668,19927.5
E05015264,Countesthorpe,4,26964.5,23814.75,25239.75,19351.25,28264.75,25647.75,17912.75,26792.25,22352.5
E05015265,Enderby,3,21815,20031.666666666668,18057.666666666668,17994.666666666668,22358,17906.666666666668,22393,24750.333333333332,23571.67
E05015266,Fosse Highcross,4,19942.25,23682.5,22188.75,17503.5,23025.25,18091.5,3686.5,20463.5,12075
E05015267,Fosse Normanton,2,21435.5,21323.5,21267,18725.5,24089,22845,7009,21047.5,14028.25
E05015268,Fosse Stoney Cove,3,22031,21842,22012,19104.333333333332,24312.333333333332,23633.333333333332,4670,27881,16275.5
E05015269,Glen Parva,3,25760.33,24493.333333333332,22417.666666666668,18945.666666666668,23787.333333333332,21729,25048.666666666668,22172,23610.33
E05015270,Glenfield Ellis,3,26422.67,24810.666666666668,23789.666666666668,21459.333333333332,26782.333333333332,18000.333333333332,24331.333333333332,22190.666666666668,23261
E05015271,Glenfield Faire,3,23580.67,22929.666666666668,15362,19823,20833.666666666668,21640.333333333332,26149.333333333332,29074,27611.67
E05015272,Kirby Muxloe,4,28274.75,27100.5,25586.75,25130,26456.25,25428.75,20176.75,21345.75,20761.25
E05015273,Leicester Forest & Lubbesthorpe,5,28309.8,24396.2,26843.6,24157.2,27319.2,21914.4,23528.4,26147.6,24838
E05015274,Narborough & Littlethorpe,5,28266,25454.8,25688.2,23288,25482,26000.8,21166.8,25611.2,23389
E05015275,North Whetstone,3,22711.33,20571.666666666668,20415.333333333332,17159.666666666668,22216.666666666668,20187,25551.666666666668,23641.333333333332,24596.5
E05015276,Thorpe Astley & St Mary's,3,22742.33,16768.333333333332,19597.333333333332,16932.333333333332,24485.333333333332,18255.666666666668,29768.333333333332,25150.333333333332,27459.33
E05015277,Aigburth,4,23655.75,25758,23316,27688.5,16659.25,23823.75,31598.75,9340,20469.38
E05015278,Allerton,4,29141,29044,26845.75,31449.5,19858,26213.75,32341.5,13927.5,23134.5
E05015279,Anfield,9,2873.33,4642,2747.4444444444443,2817.6666666666665,1730.3333333333333,4801.555555555556,31980.333333333332,4528.333333333333,18254.33
E05015280,Arundel,3,4551.67,5606,5574.666666666667,11040.333333333334,3481.6666666666665,6184.333333333333,18990,1528.6666666666667,10259.33
E05015281,Belle Vale,9,2854.89,3220.6666666666665,1777.111111111111,3076.6666666666665,787.7777777777778,12176.222222222223,22569.555555555555,26923.444444444445,24746.5
E05015282,Broadgreen,4,9971.5,12182,8129.75,13437,4541.5,11124,33539,8580.5,21059.75
E05015283,Brownlow Hill,4,14308.75,27563.75,30219,15480.25,4746.75,5961.5,23042.5,5636.75,14339.62
E05015284,Calderstones,4,30455.25,32333.5,29770.75,32974.25,21241.25,30903,33153.75,13403.75,23278.75
E05015285,Canning,5,9450,15043,15571.2,13241.8,1604,10954.6,24009,7317.2,15663.1
E05015286,Childwall,9,27392.33,27356.11111111111,24412.555555555555,28959.222222222223,17025.555555555555,27454.222222222223,33346,15317.888888888889,24331.94
E05015287,Church,4,18708,21319.75,20034,27413.75,12002.75,23247.25,33596,2939.75,18267.88
E05015288,City Centre North,4,17659.75,25711.5,27726.75,15028.5,4871.5,14372.25,25041.5,10439.75,17740.62
E05015289,City Centre South,7,14068.14,20130.714285714286,24523.571428571428,18028.85714285714,4918.714285714285,3979,24000.714285714286,10050.857142857143,17025.79
E05015290,Clubmoor East,4,2538.5,3343.25,2077.5,2799.25,762.5,7073.75,23616.75,21175.25,22396
E05015291,Clubmoor West,4,2910.25,3744,1725,4238.5,1368.75,5171.5,27676.75,17043.25,22360
E05015292,County,9,1028.44,2799.222222222222,1108.4444444444443,2656.1111111111113,729.1111111111111,1977.111111111111,30959.555555555555,457.1111111111111,15708.33
E05015293,Croxteth,3,1162,1644,590.6666666666666,1625.6666666666667,270,7439.333333333333,27905.333333333332,20479.333333333332,24192.33
E05015294,Croxteth Country Park,5,18081.6,17663,14062.8,17856.2,9013,21385.8,20288.4,30562,25425.2
E05015295,Dingle,6,1872.67,2119.1666666666665,1461.3333333333333,4266.333333333333,974.8333333333334,7069.666666666667,9647.833333333334,15585.166666666666,12616.5
E05015296,Edge Hill,2,3562,3317,4234,6296.5,2176.5,5851,16196.5,7862.5,12029.5
E05015297,Everton East,4,754.25,1306,607.25,3028.5,426.75,2558.5,22836.75,13665.25,18251
E05015298,Everton North,4,2200,2503.25,1527.25,4532,647.25,4180.75,30980,13959,22469.5
E05015299,Everton West,2,3304,3802,4021.5,3988,610,4389.5,26115.5,16339.5,21227.5
E05015300,Fazakerley East,5,4128.6,5710,2733.6,3867.2,1377.2,9987.6,28948.6,19083.4,24016
E05015301,Fazakerley North,3,11837.67,14813,11022.666666666666,11684,4550.666666666667,14799.666666666666,29832.666666666668,12067.333333333334,20950
E05015302,Fazakerley West,5,4461.2,6992.4,4034.2,5712.6,2169.4,9101.6,27320.8,10394,18857.4
E05015303,Festival Gardens,2,17092,17800.5,17831,16314,7522.5,18499,18165,19904.5,19034.75
E05015304,Garston,7,7001.71,8690.714285714286,5395.857142857143,10159.857142857143,3823.5714285714284,10985.857142857143,29145.428571428572,10396.857142857143,19771.14
E05015305,Gateacre,4,21727.5,21865.25,16770.25,22124.25,11572.75,24670,32141.5,22049,27095.25
E05015306,Grassendale & Cressington,4,24909.75,25895.75,20722,30317,12151.75,26780,32567,16143,24355
E05015307,Greenbank Park,4,20788.5,22346.25,20502,25691.75,10202.25,20301,28681,13498.75,21089.88
E05015308,Kensington & Fairfield,10,2802.7,4735.8,5069.4,4309.4,1250.7,4699.3,21792.5,3202,12497.25
E05015309,Kirkdale East,2,361,823.5,238.5,1556,67,2186,25421.5,8924.5,17173
E05015310,Kirkdale West,4,1783.75,2001.25,1595.75,3565.5,771.5,3991.25,24061.25,10234,17147.62
E05015311,Knotty Ash & Dovecot Park,4,2570.75,3573.5,1822.75,2899.75,647.5,7178.75,30297.75,16984.5,23641.12
E05015312,Mossley Hill,2,30135.5,31529.5,27145,32521.5,19075.5,28810,33070.5,13843.5,23457
E05015313,Much Woolton & Hunts Cross,8,18373.75,19007.875,13952.625,21765.625,9692.625,18421,30719.875,17111.125,23915.5
E05015314,Norris Green,11,3340.64,3217.818181818182,2862,3461.818181818182,1470.8181818181818,6804,25966.545454545456,21825.272727272728,23895.91
E05015315,Old Swan East,4,5488.75,7125.25,5557.75,9465,3540.75,10001.75,33635.5,1059,17347.25
E05015316,Old Swan West,5,2506.4,3848.8,2121.2,6343,1121.2,5681.6,32446,2229,17337.5
E05015317,Orrell Park,4,9482,15159.25,9562,12668.25,5014.25,11100.25,32244.75,3249.25,17747
E05015318,Penny Lane,4,18111.25,20812.75,19965.5,28427.75,11675.75,17866.25,33590.5,2565.25,18077.88
E05015319,Princes Park,4,1882.75,2450.75,2012.25,9716.25,1108.5,3757.5,11618,8810.75,10214.38
E05015320,Sandfield Park,5,12581.2,13919.6,9544.6,13540.8,7021,11836.4,33093.4,15766.2,24429.8
E05015321,Sefton Park,4,7133,11018,6818,22569.5,2773.75,4399.25,13939.25,6285.25,10112.25
E05015322,Smithdown,8,8522.62,12544.625,16243.125,8472.5,4455.375,7978.5,18815,2140.875,10477.94
E05015323,Speke,8,2202.5,2157.25,1266.25,2774.375,999.75,9741.875,22634,21302.625,21968.31
E05015324,Springwood,4,11602.75,12525.25,7133.75,15176.25,6019.25,13298.25,31260.25,18180.5,24720.38
E05015325,St Michaels,5,12572.2,17127.4,13684.8,21177.8,6026.4,16145,20480.2,4937,12708.6
E05015326,Stoneycroft,3,5464.33,8521,4451,9311,3548.3333333333335,4770.666666666667,33603.333333333336,2885,18244.17
E05015327,Toxteth,4,1689.75,1214.25,1806,4562.75,1008.75,6723.75,11879,12475,12177
E05015328,Tuebrook Breckside Park,4,682.5,1420,1078,2234,455.5,635.75,24659.25,1827.75,13243.5
E05015329,Tuebrook Larkhill,5,4056.8,5207.6,3455.6,6148.2,2211.6,8279,31900.4,5513.8,18707.1
E05015330,Vauxhall,5,2951.6,5720.4,5136.8,2992.6,668.2,4383,28685.4,13804.2,21244.8
E05015331,Walton,8,4471.88,6508.25,4326.875,6385.125,2254.75,8064,30233.625,6678,18455.81
E05015333,Waterfront South,1,28196,31509,33091,22844,19692,9972,28653,19011,23832
E05015334,Wavertree Garden Suburb,4,12109.25,12874,9550.25,16787.75,7128.75,12895.5,32562,12027.5,22294.75
E05015335,Wavertree Village,3,8472.67,10371.666666666666,7222.333333333333,12554.666666666666,5091,14217.333333333334,28781.333333333332,6477,17629.17
E05015336,West Derby Deysbrook,3,11714.33,13252.333333333334,8476.333333333334,12294.333333333334,5493.666666666667,12141.666666666666,32182.666666666668,19695,25938.83
E05015337,West Derby Leyfield,5,17359,19742,14522.6,20273,8683.8,20678.4,33449.6,12021.2,22735.4
E05015338,West Derby Muirhead,3,19077.67,18351.666666666668,15950.333333333334,18252.666666666668,7607.666666666667,23493,30567,24231.666666666668,27399.33
E05015339,Woolton Village,3,19843.67,22134.666666666668,17490.666666666668,25980.333333333332,10548.333333333334,17465.333333333332,32464.333333333332,11081.333333333334,21772.83
E05015340,Yew Tree,8,5318.5,5290.625,3999.75,6392.625,1804.125,10328.875,29740.75,24055.875,26898.31
E05015341,Ashtead Lanes & Common,5,31382.4,30034.6,29439,31993.6,30911.6,28424.8,20487.4,22536.2,21511.8
E05015342,Ashtead Park,5,30742.8,26835.6,27638.6,30441.8,30294,28660.6,23608.8,24380.2,23994.5
E05015343,Bookham East & Eastwick Park,3,32702,32685,32084.333333333332,30539.333333333332,32440.333333333332,30378.333333333332,16597.333333333332,31956.666666666668,24277
E05015344,Bookham West,5,23546.4,21448,20003.4,23379.2,26694.8,21276.4,11819.2,26515.2,19167.2
E05015345,"Brockham, Betchworth, Buckland, Box Hill & Headley",4,25371.25,27947.75,28031.5,24344.75,29188,25220.25,7338.5,15394.25,11366.38
E05015346,"Capel, Leigh, Newdigate & Charlwood",4,19713.75,23280.25,24449,17582.25,28871,21087.75,3065.5,12626,7845.75
E05015347,Dorking North,3,28708.33,26799,29114.666666666668,31735.333333333332,26026.333333333332,20408.333333333332,31906,11708.666666666666,21807.33
E05015348,Dorking South,5,23513,19857.8,20872,23824.4,24551,15704.8,27383.4,18730.6,23057
E05015349,Fetcham,5,31488.4,31084.4,31092.4,28923.6,31873.8,28797.4,16578.2,29224.2,22901.2
E05015350,Holmwoods & Beare Green,4,22268.5,22646.25,23702.5,17437,24964.5,20939.75,9519.25,19576,14547.62
E05015351,Leatherhead North,3,15808,13548.666666666666,14993,10935,17741,17914,16743.333333333332,15981.333333333334,16362.33
E05015352,Leatherhead South,4,25387.5,23170.5,21478.25,28245,27334.5,17649.5,24164,17274,20719
E05015353,"Mickleham, Westcott & Okewood",4,22383,27731,28687,26286.75,31300.75,23491.75,6307,7475.5,6891.25
E05015354,"Aston, Datchworth & Walkern",3,21842.33,22629.333333333332,26093.666666666668,23014.666666666668,29549.666666666668,28145.333333333332,2850,15293.333333333334,9071.67
E05015355,Bishop's Stortford All Saints,3,26679.67,23843.666666666668,27077,25628.333333333332,28143,19111,26030.333333333332,14941.666666666666,20486
E05015356,Bishop's Stortford Central,4,22230.75,18057,21256,19642.5,25157.75,16398.25,26011.25,21980,23995.62
E05015357,Bishop's Stortford North,5,26704.6,22446.6,25804.4,28684.6,28753.4,14766.2,26015.2,22036.8,24026
E05015358,Bishop's Stortford Parsonage,4,30171.25,25803.75,28678.75,26526,31910,25215.25,27097.5,24163,25630.25
E05015359,Bishop's Stortford South,4,31779,27449.75,30633.5,29220.75,32433.5,31491.25,23299.75,23459.25,23379.5
E05015360,Bishop's Stortford Thorley Manor,6,32602.83,29503.666666666668,31158.5,29626.666666666668,32544.666666666668,29339.5,21727.5,31919.833333333332,26823.67
E05015361,Braughing & Standon,4,22981.75,24306.25,27262.75,19664.5,30983.75,26913.75,5338,13382.75,9360.38
E05015362,Buntingford,7,20911.71,21917.14285714286,23172.714285714286,15579.42857142857,29234.714285714286,24161,5970.428571428572,19410.85714285714,12690.64
E05015363,Great Amwell & Stansteads,4,23567.25,22266.5,22433.5,19163,29327.75,21947.75,12559.5,19800.5,16180
E05015364,Hertford Bengeo,6,28356.67,25963.5,27191,26959.833333333332,29848,24208.833333333332,24824.666666666668,18488.166666666668,21656.42
E05015365,Hertford Castle,3,21453.33,20567,21348.333333333332,20808,21310,17997,20587,23149,21868
E05015366,Hertford Heath & Brickendon,2,23337,24729.5,23829,20517.5,30972.5,27404,7070.5,13761,10415.75
E05015367,Hertford Kingsmead,5,27624.4,23301,26476.4,27889.4,29133,20760.2,23323.2,21571.6,22447.4
E05015368,Hertford Rural,1,22199,26917,25212,25116,32598,21790,3741,7000,5370.5
E05015369,Hertford Sele,4,19098.75,14376.5,17145.25,17262.5,22038.5,14688.25,18480.75,27885.75,23183.25
E05015370,Hunsdon,1,26409,23598,27672,24596,32006,29938,6699,18484,12591.5
E05015371,Little Hadham & The Pelhams,1,19870,26253,28851,26285,33368,24284,1151,4005,2578
E05015372,Much Hadham,2,20066,24921.5,19854.5,21477.5,27230.5,26151,4383,8052.5,6217.75
E05015373,Sawbridgeworth,5,28200.2,24919.8,25864,23568.8,29392.8,24096.4,26195.2,24831.6,25513.4
E05015374,The Mundens,1,15343,24182,20081,19937,21598,27084,1676,2218,1947
E05015375,Ware Priory,4,27106.5,22704.5,25229.25,26464,28872.5,21555.75,26434.75,15004.25,20719.5
E05015376,Ware Rural,2,18426,21733.5,22239.5,17610.5,29637.5,21587,2189.5,10251,6220.25
E05015377,Ware St Mary's,4,30448,28189.5,28695.25,26912,29891.25,30469.25,23717.75,20810.75,22264.25
E05015378,Ware Trinity,3,18404,14385.666666666666,14239.333333333334,13259.666666666666,25570,16101,21169,25998.333333333332,23583.67
E05015379,Watton-at-Stone,2,22462.5,25242.5,24977.5,24693.5,31556.5,29053,3588,12069.5,7828.75
E05015380,"Alfrick, Leigh & Rushwick",3,21174.33,21779,23094.333333333332,27357,28764.666666666668,28547.333333333332,3869,11967.333333333334,7918.17
E05015381,Baldwin,3,18678.33,26424.666666666668,26527.666666666668,26571.666666666668,30469,28541,1778,2082.3333333333335,1930.17
E05015382,Barnards Green,6,16661.83,14516.166666666666,12442.833333333334,18140.5,13737.5,16767.833333333332,23611.5,24278.5,23945
E05015383,Broadheath,1,25928,24139,23268,25461,26365,32580,6147,27721,16934
